,comment,rating,label,comment_new
18603,Mua quần và áo của shop dịch nên 2 tháng mới nhận được hàng. Quần thì cũng tạm mà áo thì ko giống hình nên gửi trả. Do dịch nên mãi mới gửi đc. Lâu quá shopee lại tt cho ng bán. Hàng thì gửi trả lại r shop cũng ko hỗ trợ hay giải quyết j cho KH cả. Nhắn tin shop cũng ko rep. Thôi thì coi như mất.,1,0,quần áo cửa tiệm dịch hàng quần tạm áo không_giống hình gửi dịch mãi gửi shopee hàng gửi cửa tiệm không_hỗ_trợ cỏ_khô giải_quyết nhắn thiếc cửa tiệm không_rep
18605,"Vải khá ổn, quần dáng quần bó do shop giao sai cho mình và đã xử lí đơn hàng khá tốt",1,0,vải ổn quần dáng quần bó cửa tiệm xử_lí đơn hàng tốt
18607,Quần size 33 nhưng shop cố tình gắn số 34 vào làm mặc ko vừa. Quần bị rách mông chất thì ko bàn vì giá như này ko đòi hỏi thêm nhưng ý thức của shop kém khi giao hàng rách đặt 34 cố tình giao 33  rồi gắn số34 vào. Thêm phần nữa là ống ko hề ôm như shop ghi,1,0,quần kích_thước cửa tiệm cố_tình gắn mặc quần rách mông chất không_bàn giá_như không_đòi_hỏi ý_thức cửa tiệm kém hàng rách cố_tình gắn ống không_hề ôm cửa tiệm
18608,Sản phẩm gửi thì lỗi.áo thì k gửi đúng theo đặt.chả hiểu làm ăn kiểu gì.mua áo về mặc thế này thì chịu,1,0,sản_phẩm gửi lỗi áo không_gửi chả làm_ăn kiểu áo mặc
18609,Thất vọng về shop. Bán 15k hàng mà cho đơn đi thì áo lỗi kh kt. Áo thì mất khóa kéo. 2 bên túi là 2 loại dây kéo khác nhau. Nt shop thì kh thấy phản hồi. Thực sự rất rất thất vọng về shop,1,0,thất_vọng hàng đơn áo lỗi không áo túi dây kéo cửa tiệm không_thấy thất_vọng cửa tiệm
18610,", mua 4 cái 60k 40k , 100k mà chất lượng áo từ vải vs in loại 100k i chang 35 40k k khác gì nha . Mọi ng mua cân nhắc kĩ . Chứ thà k cho đổi sz thì thôi chứ đòi 20k /1 áo vs đòi phí ship thua r",1,0,chất_lượng áo vải không_khác cân_nhắc kĩ không_cho đổi sz đòi áo đòi phí
18612,"Mình đọc feedback thấy ok nên mới mua, ai ngờ vải mỏng tanh, k tới 100k mà đây bán gần 300, khuyên k nên mua nhé. Vừa lâu vừa mắc, nhắc lại là VẢI RẤT MỎNG, k bằng áo ngoài chợ 80k.
Nhờ vậy đc bonus thêm áo thun màu xanh chuối chứ k phải cái quần gì đâu nha,  i'm fine :)",1,0,đọc phản_hồi đồng_ý ngờ vải mỏng không_tới khuyên không_nên mắc nhắc vải mỏng không_bằng áo chợ áo màu chuối quần
18613,Đổi lại mà gửi không đúng màu làm ăn quá chán,1,0,đổi gửi không_đúng màu làm_ăn chán
18614,", Chất lượng sản phẩm rất kém, Shop phục vụ rất kém, Rất không đáng tiền, Thời gian giao hàng rất chậm",1,0,chất_lượng sản_phẩm kém cửa tiệm phục_vụ kém không_đáng tiền thời hàng chậm
18616,"Quần rất rộng shop tư vấn không nhiẹt tình nói chung là fit với mấy bạn cao nhưng về phải làm nhỏ ống lại :((, không thích lắm mà hàng giao rất chậm",1,0,quần rộng cửa tiệm tư_vấn không_nhiẹt tình fit ống không_thích lắm hàng chậm
18618,Vải chất lượng kém ko đẹp mỏng dính,1,0,vải chất_lượng kém không_đẹp
18619,Đặt màu be định mặc tết nhưng giao màu đen rồi kèm lá thư xin lỗi không có màu be. Trong khi đó nhắn tin hối giao hàng thì không nói là hết hàng. Thời gian chuẩn bị hàng thì cả tuần mà nói với mình là đã gửi đi trước đó nhắn tin hỏi sao giao màu đen thì không trả lời vãi cả shop mall,1,0,màu định mặc tết màu đen kèm thư lỗi màu nhắn thiếc hối hàng không_nói hàng thời hàng tuần gửi nhắn thiếc màu đen không_trả_lời vãi cửa tiệm
18620,"hàng k được đẹp
quá nhiều nếp nhăn",1,0,hàng đẹp nếp
18622,Shop không có màu đen nhưng lúc chat shop lại không báo là không có. Đến lúc giao hàng hỏi lại thì shop mới nói là không có màu đen. Trong khi chat đã nhắc mấy lần đặt sản phẩm đen. Áo rẻ vài cũng đẹp nhưng shop không có tâm ,1,0,cửa tiệm màu đen trò_chuyện cửa tiệm không_báo hàng cửa tiệm màu đen trò_chuyện nhắc sản_phẩm đen áo rẻ đẹp cửa tiệm
18624,Không giống hình cức 2 bên k bấm vào được size quá rộng,1,0,không_giống hình cức không_bấm kích_thước rộng
18625,"Đặt màu đen gởi màu xanh, vải xấu tệ uổng tiền đừng nên mua mọi người ơi!",1,0,màu đen gởi màu vải xấu tệ uổng tiền đừng
18626,"Màu xám KHÔNG  chống được tia UV.
Hơi thất vọng vì shop k chú thích rõ ràng. 
Mọi người mua chú ý nhé! ",1,0,màu xám không_chống hơi thất_vọng cửa tiệm không_chú_thích chú_ý
18629,Quần xấu vải mỏng đọc cmt thấy tích cực nên mua nhưng nhận hàng thì thật sự thất vọng,1,0,quần xấu vải mỏng đọc tích_cực hàng
18630,Áo cộc thì shop lại giao áo giữ nhiệt.bực mình vì nhắn tin shop onl mà không vào trả lời,1,0,áo_cộc cửa tiệm áo nhiệt bực_mình nhắn thiếc cửa tiệm online không_vào
18631,Mik khuyên tht áo ko đẹp như hình nếu nam thì có thể mang đc nha chứ nữ mang ko đc đẹp ❤,1,0,khuyên tht áo không_đẹp hình nam nữ đẹp yêu
18633,Khác với màu mua ống tay quá bé ko thể nhét vừa,1,0,màu ống bé nhét
18634,Shop mua bán lừa dối khách hàng. Mất niềm tin khi mua hàng. Đặt 2 cái áo tay dài mà giao như thế nào. Cái áo tay ngắn cuộn giấu vào trong. Qua mặc khách hàng,1,0,cửa tiệm lừa_dối niềm thiếc hàng áo_dài áo ngắn cuộn giấu mặc
18635,"Đặt 2 cái 2 màu, shop dạ dạ vâng vâng, nhận hàng vẫn 1 màu, giao hàng thì 9 ngày mới nhận đc",1,0,màu cửa tiệm_dạ_dạ hàng màu hàng
18636,Tinh thần là áo lót thì phải mỏng rồi nhưng k thể tin được mỏng ntn luôn. Nhắm bỏ máy giặt chắc được vài ba lần là rách liền. Mặc thì cái ti nó lộ màu khó chịu lắm. Khuyên mn đừng mua,1,0,thần áo_lót mỏng thiếc mỏng nhắm máy_giặt rách liền mặc lộ màu khó_chịu lắm khuyên đừng
18641,Ko có áo nên thay bằng khẩu trang 😒,1,0,áo khẩu
18643,"Áo không giống hình, chất lượng kém",1,0,áo không_giống hình chất_lượng kém
18647,Đặt 1 đường - Giao 1 nẻo,1,0,đường
18648,Đặt size 29 giao cái 31. Con lạy mẹ. Còn bị cắt lỗ trước sợ nta trả lại sao,1,0,kích_thước lừa lạy mẹ cắt lỗ sợ
18649,"Chất vải không như quảng cáo, chỉ có 1 lớp vải không chống nước và lớp lưới. Đường may rất kém 
Giá không phù hợp với sản phẩm, quảng cáo k đúng sự thật.",1,0,chất vải không_như quảng_cáo lớp vải không_chống lớp lưới đường kém giá không_phù_hợp sản_phẩm quảng_cáo không_đúng
18651,"sản phẩm không như kì vọng
shop giao nhầm size cho mình nhé vì đơn rẻ nên thôi mình không đổi trả nữa
shipper không nhiệt tình, mình đã phải xuống dưới nhà chờ shipper đến gần 30p mà lúc giao hàng thì thái độ cáu kỉnh
nói chung là ko được hài lòng",1,0,sản_phẩm không_như kì_vọng cửa tiệm nhầm kích_thước đơn rẻ không_đổi shipper không_nhiệt_tình chờ shipper hàng thái_độ cáu_kỉnh
18653,Chán shipper vô thẳng nhà kêu thế đã bảo gọi trc r,1,0,chán shipper vô thẳng kêu bảo
18655,"Vải quá mỏng, may ẩu, vắt sổ ẩu, ráp mí quá meo, chỉ mới đem giặt mà muốn bục chỉ. Chọn màu xám giao màu rêu... Hết kiên nhẫn mua hàng qua Shopee, sau vụ này sẽ tắt app luôn",1,0,vải mỏng ẩu vắt_sổ ẩu ráp mí đem giặt bục màu xám màu kiên_nhẫn hàng shopee vụ tắt ứng_dụng
18657,"mỏng quá, nhìn xuyên quá đc như màn vậy",1,0,mỏng xuyên màn
18659,"Lừa đảo mọi người ơi, shop bảo đổi trả thoải mái nhưng khi mình đổi hàng thì mất lun tiền",1,0,lừa_đảo cửa tiệm bảo đổi thoải_mái đổi hàng tiền
18660,Giao hàng lâu và vãi thì hok như tui muốn,1,0,hàng vãi không_như
18661,Shop làm ăn bát nháo.đặt quần thể thao sọc trắng thì giao sọc đen ,1,0,cửa tiệm làm_ăn bát_nháo quần_thể sọc trắng sọc đen
18665,"Áo quá nhiều chỉ thừa, rách quá nhiều, không giống như hình",1,0,áo thừa rách không_giống hình
18667,"Vải dỏm lắm,hàng 130k với hàng 69k CHẤT VẢI GIỐNG NHAU, hàng thật khác hình mẫu , chỉ thừa lum la , vải mỏng, nóng , ae nên cân nhắc khi mua nhé , trên hình là form rộng kiểu freestyle , còn hàng thật là áo ôm người như áo con gái á, size càng to thì càng dài chứ nó vẫn ôm người, tôi mua 7 áo bỏ lun",1,0,vải dỏm lắm hàng hàng chất vải hàng khác_hình_mẫu thừa tùm vải mỏng nóng cân_nhắc hình form rộng kiểu hàng áo ôm áo lừa gái kích_thước ôm áo
18669,Giao thiếu hàng nt shop k trả lời luôn k có lần thứ 2,1,0,hàng cửa tiệm không_trả_lời
18670,Quần chất lượng kém. Size quần k như mô tả. Mua 2 cái chỉ giao có 1 cái. Quá tệ,1,0,quần chất_lượng kém kích_thước quần không_như tệ
18673,"Không biết shop có nhầm lẫn gì không chứ
Bình thường tui mặc 32 là rộng nhưng cái này lúc tui xỏ vô cứ như 30 nhắn tin shop không trả lời chốn tránh trách nghiệm",1,0,cửa tiệm nhầm_lẫn không_chứ bình_thường mặc rộng xỏ vô nhắn thiếc cửa tiệm không_trả_lời chốn trách
18675,"Đặt màu đen giao màu xanh than là thấy già vl rồi,đổi lại được cái chất vải cứng ngắc với lông bám đầy lên :)) anh em định mua thì mình khuyên đừng nên mua nhé dăm ba cái áo này tốn tiền lắm,cho 1 sao shop muốn gì thì ib,chắc 1 bài đánh giá như này kh đủ làm shop đi xuống đâu nhỉ ?",1,0,màu đen màu già đổi chất vải cứng_ngắc lông bám định khuyên đừng áo tốn tiền lắm cửa tiệm ib không_đủ cửa tiệm
18676,Nhắn tin shop bảo đổi size áo mà shop bảo đổi cho rồi xong mình ib để hỏi lại thì mất hút🙂,1,0,nhắn thiếc cửa tiệm bảo đổi kích_thước áo cửa tiệm bảo đổi
18677,Đặt quần với áo nó ship cho 2 áo deo j tệ wa tết nhất gặp bọn khốn nạn,1,0,quần áo áo tệ tết_nhất khốn_nạn
18678,Đặt hàng 3 cái mà giao có 2 cái shop cũng ko báo mình hay trả tiền thừa lại cho mình .. chờ phản hồi từ shop,1,0,hàng cửa tiệm không_báo cỏ_khô tiền thừa chờ phản_hồi cửa tiệm
18680,Bảo lấy 4 màu khác nhau lại lấy có 1 màu,1,0,bảo màu màu
18681,"Hàng ok, giá hợp lý, ko có gì để chê cả. Nhưng mình đánh giá 1* để phản đối chính sách gộp các bên giao hàng vào làm 1 của shopee. Bên shopee express làm ăn rất tệ + chậm nhưng đơn rất hay được chuyển về bên đấy. Thể loại gì shop + người nhận tại HN, mà hàng thì chuyển về HP xong chuyển ngược lại.",1,0,hàng giá hợp_lý chê phản_đối chính_sách gộp hàng shopee bày_tỏ làm_ăn tệ chậm đơn cỏ_khô thể_loại cửa tiệm hàng ngược
18682,Đặt quần short giao quần dài vl thiệc chứ.,1,0,quần ngắn quần
18683,"Vải xấu, cố tình giao không đúng size( cắt mác size trên áo ) . Thà bán đúng giá đừng sale rồi bán kiểu không ra gì",1,0,vải xấu cố_tình không_đúng cắt mác kích_thước áo giá đừng giảm_giá kiểu
18684,"Đặt 1 đường giao 1 nẻo, màu kem giao màu xám, shop làm ăn ko kĩ",1,0,đường nẻo màu màu xám cửa tiệm làm_ăn
18685,Gửi hàng lâu . Dịch chuyển ngày liên tục . Dẹp cái shop này đi,1,0,gửi hàng dẹp cửa tiệm
18687,"Quần rách gối mà vết rách nằm giữa đùi
Đã hỏi shop tư vấn size rồi mà vẫn vậy 
Vết rách nằm giữa đùi ra cái thể thống gì
Làm ăn vl",1,0,quần rách gối vết rách đùi cửa tiệm tư_vấn kích_thước vết rách đùi thể_thống
18690,Mua hai đen ship về hai trắng là sao còn khác mẫu nữa chứ,1,0,hải đen hải trắng
18691,Ghét vải nỉ hết ghét ttttttttttt ttttttttttt làm cho 3kdkskskdmdmsmsmmddmdm,1,0,ghét vải nỉ ghét ttttttttttt ttttttttttt
18693,"tên với hình thì sịp thông hơi, giao thì quần bt",1,0,hình sịp thông hơi
18694,"Đặt size nhỏ nhất mà bố mặc còn rộng thênh thang ảo quá , tiếc 170k :))",1,0,kích_thước bố mặc rộng thênh thắng ảo tiếc
18699,"Đặt 2 cái mà hình như ship cho ở 2 lô khác nhau , chất vải cũng khác nhau luôn , ncl k ưng , cho 1 sao ",1,0,hình_như lô chất vải không_ưng
18702,"Mua màu đen nhưng lại giao màu xám
Shipper vô văn hoá quá",1,0,màu đen màu xám shipper vô văn_hóa
18703,Giao hàng thì chậm..hàng bị lỗi mà shop cứ như không có chuyện gì..,1,0,hàng chậm hàng lỗi cửa tiệm
18704,Áo dơ nhăn quá nhiều vết ố và thậm chí bị ướt ??? Để lại 1 sao đến khi xong thì sửa,1,0,áo dơ nhăn vết ố ướt sửa
18707,"Shop giao áo rách, nc thì shop không đồng ý đổi, quá chán cách pv của shop này",1,0,cửa tiệm áo rách cửa tiệm không_đồng_ý đổi chán cửa tiệm
18708,Shop làm ăn quá kém mình đặt sz XL mà lại gửi sz L may được cái giao hàng nhanh tốt nhất mn k nên mua :)),1,0,cửa tiệm làm_ăn kém sz lỗi gửi sz hàng chóng tốt
18711,Quần lần này vải mỏng màu xấu from không đẹp quần không bằng cái 130k mọi người nhìn ảnh quần trái 130k vải dày xịn bên phải của shop quần gần 200 mua lần đầu tiên vải thì xịn thứ 2 quần đúng chán mua về rì viu để mọi người mua nhungy quần kém chất lượng mong shop cải thiện lại,1,0,quần vải mỏng màu xấu quần không_bằng ảnh quần trái vải dày xịn cửa tiệm quần vải xịn quần chán nhungy quần kém cửa tiệm cải_thiện
18713,", Chất lượng sản phẩm rất kém, Rất không đáng tiền, Thời gian giao hàng rất chậm",1,0,chất_lượng sản_phẩm kém không_đáng tiền thời hàng chậm
18714,"Vải xấu tệ,k giống ảnh.k mặc được đâu",1,0,vải xấu tệ ảnh mặc
18715,Bán buôn kiểu gì ??bộ gần 200 mà như cái giẻ lau nhà !!!!   áo màu loang lổ cả lên  . Ko muốn nhìn tới luôn . chất vải ik như cái bọc nilong mà ko giãn mới ghê 🙂,1,0,bán_buôn kiểu giẻ áo màu lổ không_muốn chất vải bọc không_giãn ghê cười
18716,"Quần đẹp , đúng size mặc thích vl , vãi co giãn mặc mát lắm , hình ảnh và video chỉ mang tính chất nhận xu. Mình sẽ cho shop 1 sao vì 5 sao là cờ trung quốc =))) mn nên mua",1,0,quần đẹp kích_thước mặc thích vãi giãn mặc mát lắm hình_ảnh tính_chất cửa tiệm cờ quốc
18717,Chất lượng sản phẩm chưa biết tnao nhưng cho bên vận chuyển 1 sao vì thái độ hách dịch ,1,0,chất_lượng sản_phẩm tnao vận_chuyển thái_độ
18718,"Shop không uy tín , giao sai sản phẩm",1,0,cửa tiệm không_tín
